Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00      290     0.00     0.00  StringHash::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      0.01     0.00      290     0.00     0.00  std::basic_string_view<char, std::char_traits<char> >::data() const
  0.00      0.01     0.00      290     0.00     0.00  std::basic_string_view<char, std::char_traits<char> >::length() const
  0.00      0.01     0.00      290     0.00     0.00  std::hash<std::basic_string_view<char, std::char_traits<char> > >::operator()(std::basic_string_view<char, std::char_traits<char> > const&) const
  0.00      0.01     0.00      290     0.00     0.00  std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__detail::_Identity, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      0.01     0.00      290     0.00     0.00  std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__detail::_Identity, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash() const
  0.00      0.01     0.00      290     0.00     0.00  std::__detail::_Hashtable_ebo_helper<1, StringHash, true>::_M_cget() const
  0.00      0.01     0.00      290     0.00     0.00  std::_Hash_impl::hash(void const*, unsigned long, unsigned long)
  0.00      0.01     0.00      263     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_ptr() const
  0.00      0.01     0.00      263     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_addr() const
  0.00      0.01     0.00      263     0.00     0.00  std::__detail::_Hash_node_value_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_v() const
  0.00      0.01     0.00      263     0.00     0.00  std::__detail::_Hash_node_value_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_valptr() const
  0.00      0.01     0.00      263     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__detail::_Identity::operator()<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      0.01     0.00      263     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.01     0.00      262     0.00     0.00  __gnu_cxx::__aligned_buffer<char const*>::_M_ptr() const
  0.00      0.01     0.00      262     0.00     0.00  __gnu_cxx::__aligned_buffer<char const*>::_M_addr() const
  0.00      0.01     0.00      262     0.00     0.00  std::__detail::_Hash_node_value_base<char const*>::_M_v() const
  0.00      0.01     0.00      262     0.00     0.00  std::__detail::_Hash_node_value_base<char const*>::_M_valptr() const
  0.00      0.01     0.00      260     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<char const*, false> > >::_M_node_allocator()
  0.00      0.01     0.00      260     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<char const*, false> >, true>::_M_get()
  0.00      0.01     0.00      258     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >&& std::forward<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> > >(std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> > >::type&)
  0.00      0.01     0.00      258     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >&& std::forward<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> > >(std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> > >::type&)
  0.00      0.01     0.00      256     0.00     0.00  std::__detail::_Prime_rehash_policy::_M_reset()
  0.00      0.01     0.00      254     0.00     0.00  std::__detail::_Hash_node_base::_Hash_node_base(std::__detail::_Hash_node_base*)
  0.00      0.01     0.00      254     0.00     0.00  std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >&>::type&& std::move<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >&>(std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >&)
  0.00      0.01     0.00      254     0.00     0.00  std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >&>::type&& std::move<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >&>(std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >&)
  0.00      0.01     0.00      254     0.00     0.00  std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >&& std::forward<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >(std::remove_reference<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >::type&)
  0.00      0.01     0.00      254     0.00     0.00  std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >&& std::forward<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >(std::remove_reference<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >::type&)
  0.00      0.01     0.00      243     0.00     0.00  std::__detail::_Hash_node<char const*, false>::_M_next() const
  0.00      0.01     0.00      242     0.00     0.00  std::remove_reference<std::pair<std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false>, bool>&>::type&& std::move<std::pair<std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false>, bool>&>(std::pair<std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false>, bool>&)
  0.00      0.01     0.00      239     0.00     0.00  std::__detail::_Hash_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>::_M_next() const
  0.00      0.01     0.00      237     0.00     0.00  std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false>&& std::forward<std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false> >(std::remove_reference<std::__detail::_Node_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true, false> >::type&)
  0.00      0.01     0.00      234     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >::~new_allocator()
  0.00      0.01     0.00      234     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >::~new_allocator()
  0.00      0.01     0.00      234     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >::~allocator()
  0.00      0.01     0.00      234     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >::~allocator()
  0.00      0.01     0.00      233     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.01     0.00      233     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets()
  0.00      0.01     0.00      233     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, double>, std::allocator<std::pair<char const* const, double> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.01     0.00      233     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, double>, std::allocator<std::pair<char const* const, double> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets()
  0.00      0.01     0.00      232     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.01     0.00      232     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> > >, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
  0.00      0.01     0.00      232     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, double>, std::allocator<std::pair<char const* const, double> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.01     0.00      232     0.00     0.00  std::_Hashtable<char const*, std::pair<char const* const, double>, std::allocator<std::pair<char const* const, double> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
  0.00      0.01     0.00      232     0.00     0.00  std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >::~unordered_map()
  0.00      0.01     0.00      232     0.00     0.00  std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >::~unordered_map()
  0.00      0.01     0.00      232     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false>*)
  0.00      0.01     0.00      232     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> > >::~_Hashtable_alloc()
  0.00      0.01     0.00      232     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<char const* const, double>, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<char const* const, double>, false>*)
